order_id,order_date,status,item_id,sku,qty_ordered,price,value,discount_amount,total,category,payment_method,bi_st,cust_id,year,month,ref_num,Name Prefix,First Name,Middle Initial,Last Name,Gender,age,full_name,E Mail,Customer Since,SSN,Phone No. ,Place Name,County,City,State,Zip,Region,User Name,Discount_Percent
100531463,6/20/2021,canceled,852678,BAGSYC5A70258B548F2,4,89.9,269.7,97.938,171.762,Beauty & Grooming,jazzvoucher,Gross,1555,2021,Jun-21,941482,Dr.,Gail,E,Eide,M,42,"Eide, Gail",gail.eide@yahoo.com,11/19/2010,456-99-9392,212-437-6444,Albany,Albany,Albany,NY,12252,Northeast,geeide,36.31368187
100531471,6/20/2021,canceled,852690,BAGCLI5ACDCF8CC363B,4,100,300,101.829,198.171,Beauty & Grooming,jazzvoucher,Gross,1555,2021,Jun-21,941482,Dr.,Gail,E,Eide,M,42,"Eide, Gail",gail.eide@yahoo.com,11/19/2010,456-99-9392,212-437-6444,Albany,Albany,Albany,NY,12252,Northeast,geeide,33.943
100531471,6/20/2021,canceled,852691,APPGAB5A03123139C0F,4,92.5,277.5,101.829,175.671,Appliances,jazzvoucher,Gross,1555,2021,Jun-21,941482,Dr.,Gail,E,Eide,M,42,"Eide, Gail",gail.eide@yahoo.com,11/19/2010,456-99-9392,212-437-6444,Albany,Albany,Albany,NY,12252,Northeast,geeide,36.69513514
100546821,8/2/2021,order_refunded,879115,MATSAM5B18FFFC28CB6,1,3869.9,0,0,0,Mobiles & Tablets,cod,Valid,1555,2021,Aug-21,941482,Dr.,Gail,E,Eide,M,42,"Eide, Gail",gail.eide@yahoo.com,11/19/2010,456-99-9392,212-437-6444,Albany,Albany,Albany,NY,12252,Northeast,geeide,2.06723688
100546829,8/2/2021,order_refunded,879124,MATMEI5AC766A848642,2,5688,5688,0,5688,Mobiles & Tablets,cod,Valid,1555,2021,Aug-21,941482,Dr.,Gail,E,Eide,M,42,"Eide, Gail",gail.eide@yahoo.com,11/19/2010,456-99-9392,212-437-6444,Albany,Albany,Albany,NY,12252,Northeast,geeide,0
100554408,9/2/2021,order_refunded,891584,MATHUA5AF70B5D6ADF3,2,3899.9,3899.9,0,3899.9,Mobiles & Tablets,cod,Valid,1555,2021,Sep-21,941482,Dr.,Gail,E,Eide,M,42,"Eide, Gail",gail.eide@yahoo.com,11/19/2010,456-99-9392,212-437-6444,Albany,Albany,Albany,NY,12252,Northeast,geeide,0
100554432,9/2/2021,order_refunded,891620,MATXIA5B4B17859E8A9,2,3099.9,3099.9,0,3099.9,Mobiles & Tablets,cod,Valid,1555,2021,Sep-21,941482,Dr.,Gail,E,Eide,M,42,"Eide, Gail",gail.eide@yahoo.com,11/19/2010,456-99-9392,212-437-6444,Albany,Albany,Albany,NY,12252,Northeast,geeide,0
100555353,9/6/2021,order_refunded,893356,COMNIA5AA630D94DC51,6,119.9,599.5,0,599.5,Computing,cod,Valid,1555,2021,Sep-21,941482,Dr.,Gail,E,Eide,M,42,"Eide, Gail",gail.eide@yahoo.com,11/19/2010,456-99-9392,212-437-6444,Albany,Albany,Albany,NY,12252,Northeast,geeide,0
100555354,9/6/2021,order_refunded,893357,COMNIA5AA630D94DC51,6,119.9,599.5,0,599.5,Computing,cod,Valid,1555,2021,Sep-21,941482,Dr.,Gail,E,Eide,M,42,"Eide, Gail",gail.eide@yahoo.com,11/19/2010,456-99-9392,212-437-6444,Albany,Albany,Albany,NY,12252,Northeast,geeide,0
100555355,9/6/2021,order_refunded,893358,COMNIA5AA630D94DC51,6,119.9,599.5,0,599.5,Computing,cod,Valid,1555,2021,Sep-21,941482,Dr.,Gail,E,Eide,M,42,"Eide, Gail",gail.eide@yahoo.com,11/19/2010,456-99-9392,212-437-6444,Albany,Albany,Albany,NY,12252,Northeast,geeide,0
100555356,9/6/2021,order_refunded,893359,COMNIA5AA630D94DC51,6,119.9,599.5,0,599.5,Computing,cod,Valid,1555,2021,Sep-21,941482,Dr.,Gail,E,Eide,M,42,"Eide, Gail",gail.eide@yahoo.com,11/19/2010,456-99-9392,212-437-6444,Albany,Albany,Albany,NY,12252,Northeast,geeide,0
100555357,9/6/2021,order_refunded,893360,COMNIA5AA630D94DC51,3,119.9,239.8,0,239.8,Computing,cod,Valid,1555,2021,Sep-21,941482,Dr.,Gail,E,Eide,M,42,"Eide, Gail",gail.eide@yahoo.com,11/19/2010,456-99-9392,212-437-6444,Albany,Albany,Albany,NY,12252,Northeast,geeide,0
100562123,9/28/2021,cod,904726,APPNAT5A0A01860CE92,2,87.5,87.5,0,87.5,Appliances,cod,Valid,1555,2021,Sep-21,941482,Dr.,Gail,E,Eide,M,42,"Eide, Gail",gail.eide@yahoo.com,11/19/2010,456-99-9392,212-437-6444,Albany,Albany,Albany,NY,12252,Northeast,geeide,0
100354990,10/2/2020,complete,575392,AlMuhafizMultaniSohanHalwa_Akhroti_250gm,2,11.3,11.3,0,11.3,Soghaat,cod,Net,15553,2020,Oct-20,409452,Hon.,Emmett,Z,Swift,M,46,"Swift, Emmett",emmett.swift@bellsouth.net,11/12/2016,031-92-8986,701-867-3187,Taylor,Stark,Taylor,ND,58656,Midwest,ezswift,0
100354990,10/2/2020,complete,575393,AlMuhafizMultaniSohanHalwa_Badami_250gm,2,10.6,10.6,0,10.6,Soghaat,cod,Net,15553,2020,Oct-20,409452,Hon.,Emmett,Z,Swift,M,46,"Swift, Emmett",emmett.swift@bellsouth.net,11/12/2016,031-92-8986,701-867-3187,Taylor,Stark,Taylor,ND,58656,Midwest,ezswift,0
100354990,10/2/2020,complete,575394,MD-DZ-09 Silver,2,105,105,0,105,Men's Fashion,cod,Net,15553,2020,Oct-20,409452,Hon.,Emmett,Z,Swift,M,46,"Swift, Emmett",emmett.swift@bellsouth.net,11/12/2016,031-92-8986,701-867-3187,Taylor,Stark,Taylor,ND,58656,Midwest,ezswift,0
100442479,2/4/2021,received,725202,SOGSND5A4375431C7D4,2,17,17,0,17,Soghaat,cod,Valid,15553,2021,Feb-21,409452,Hon.,Emmett,Z,Swift,M,46,"Swift, Emmett",emmett.swift@bellsouth.net,11/12/2016,031-92-8986,701-867-3187,Taylor,Stark,Taylor,ND,58656,Midwest,ezswift,0
100442479,2/4/2021,received,725203,SOGSND5A4375438DD86,2,14.4,14.4,0,14.4,Soghaat,cod,Valid,15553,2021,Feb-21,409452,Hon.,Emmett,Z,Swift,M,46,"Swift, Emmett",emmett.swift@bellsouth.net,11/12/2016,031-92-8986,701-867-3187,Taylor,Stark,Taylor,ND,58656,Midwest,ezswift,0
100442479,2/4/2021,received,725204,SOGCRY59ACB3BFA40EA,3,18.1,36.2,0,36.2,Soghaat,cod,Valid,15553,2021,Feb-21,409452,Hon.,Emmett,Z,Swift,M,46,"Swift, Emmett",emmett.swift@bellsouth.net,11/12/2016,031-92-8986,701-867-3187,Taylor,Stark,Taylor,ND,58656,Midwest,ezswift,0
100442479,2/4/2021,received,725205,SOGMUL5A2FCAD54EED6,2,34.6,34.6,0,34.6,Soghaat,cod,Valid,15553,2021,Feb-21,409452,Hon.,Emmett,Z,Swift,M,46,"Swift, Emmett",emmett.swift@bellsouth.net,11/12/2016,031-92-8986,701-867-3187,Taylor,Stark,Taylor,ND,58656,Midwest,ezswift,0
100354989,10/2/2020,complete,575391,GA_TL-81-B-134908,2,159,159,0,159,Women's Fashion,cod,Net,60229,2020,Oct-20,316607,Ms.,Cammy,G,Peet,F,25,"Peet, Cammy",cammy.peet@hotmail.com,2/7/2007,133-98-2698,219-489-2792,Judson,Parke,Judson,IN,47856,Midwest,cgpeet,0
100354993,10/2/2020,received,575402,MM_MM-029,2,23.9,23.9,0,23.9,Women's Fashion,cod,Valid,60230,2020,Oct-20,946210,Ms.,Jena,E,Perrin,F,25,"Perrin, Jena",jena.perrin@hotmail.com,9/10/1997,344-11-6785,307-768-4929,Alva,Crook,Alva,WY,82711,West,jeperrin,0
100354993,10/2/2020,received,575403,oasis_Apple-Wireless-Mouse,2,30,30,0,30,Computing,cod,Valid,60230,2020,Oct-20,946210,Ms.,Jena,E,Perrin,F,25,"Perrin, Jena",jena.perrin@hotmail.com,9/10/1997,344-11-6785,307-768-4929,Alva,Crook,Alva,WY,82711,West,jeperrin,0
100354993,10/2/2020,received,575404,Mardaz_MA305FA16YHHUNAFAMZ,2,67.9,67.9,0,67.9,Men's Fashion,cod,Valid,60230,2020,Oct-20,946210,Ms.,Jena,E,Perrin,F,25,"Perrin, Jena",jena.perrin@hotmail.com,9/10/1997,344-11-6785,307-768-4929,Alva,Crook,Alva,WY,82711,West,jeperrin,0
100354993,10/2/2020,received,575405,MRK_MUW-BLACK-M,2,30,30,0,30,Men's Fashion,cod,Valid,60230,2020,Oct-20,946210,Ms.,Jena,E,Perrin,F,25,"Perrin, Jena",jena.perrin@hotmail.com,9/10/1997,344-11-6785,307-768-4929,Alva,Crook,Alva,WY,82711,West,jeperrin,0
100354994,10/2/2020,complete,575407,BD_BIG DEAL_5,2,69.9,69.9,0,69.9,Mobiles & Tablets,cod,Net,8450,2020,Oct-20,815968,Prof.,Derek,V,Mossman,M,59,"Mossman, Derek",derek.mossman@aol.com,5/17/1998,213-91-9103,209-595-0648,Arcata,Humboldt,Arcata,CA,95518,West,dvmossman,0
100367318,11/13/2020,order_refunded,595100,SOGCRY59C0C1AFC8291,2,17.8,17.8,0,17.8,Soghaat,cod,Valid,8450,2020,Nov-20,815968,Prof.,Derek,V,Mossman,M,59,"Mossman, Derek",derek.mossman@aol.com,5/17/1998,213-91-9103,209-595-0648,Arcata,Humboldt,Arcata,CA,95518,West,dvmossman,0
100371932,11/24/2020,order_refunded,601773,SOGCRY59C0C1AFC8291,3,17.8,35.6,0,35.6,Soghaat,cod,Valid,8450,2020,Nov-20,815968,Prof.,Derek,V,Mossman,M,59,"Mossman, Derek",derek.mossman@aol.com,5/17/1998,213-91-9103,209-595-0648,Arcata,Humboldt,Arcata,CA,95518,West,dvmossman,0
100374721,12/6/2020,order_refunded,606545,SOGCRY59C0C1AFC8291,3,17.8,35.6,0,35.6,Soghaat,cod,Valid,8450,2020,Dec-20,815968,Prof.,Derek,V,Mossman,M,59,"Mossman, Derek",derek.mossman@aol.com,5/17/1998,213-91-9103,209-595-0648,Arcata,Humboldt,Arcata,CA,95518,West,dvmossman,0
100376939,12/13/2020,order_refunded,610068,SOGCRY59C0C1AFC8291,11,17.7,177,100,77,Soghaat,cod,Valid,8450,2020,Dec-20,815968,Prof.,Derek,V,Mossman,M,59,"Mossman, Derek",derek.mossman@aol.com,5/17/1998,213-91-9103,209-595-0648,Arcata,Humboldt,Arcata,CA,95518,West,dvmossman,56.49717514
100446256,2/20/2021,order_refunded,732158,SOGCRY59C0C1AFC8291,3,18.1,36.2,0,36.2,Soghaat,cod,Valid,8450,2021,Feb-21,815968,Prof.,Derek,V,Mossman,M,59,"Mossman, Derek",derek.mossman@aol.com,5/17/1998,213-91-9103,209-595-0648,Arcata,Humboldt,Arcata,CA,95518,West,dvmossman,0
100354991,10/2/2020,order_refunded,575395,BT_BT-336,2,89.9,89.9,0,89.9,Mobiles & Tablets,customercredit,Valid,57673,2020,Oct-20,782475,Ms.,Quyen,B,Silver,F,18,"Silver, Quyen",quyen.silver@gmail.com,11/19/2003,475-55-9189,212-887-7459,Deposit,Broome,Deposit,NY,13754,Northeast,qbsilver,0
100359991,10/27/2020,complete,584066,MEFCUR59ACC853A6703,2,99.9,99.9,0,99.9,Men's Fashion,cod,Net,57673,2020,Oct-20,782475,Ms.,Quyen,B,Silver,F,18,"Silver, Quyen",quyen.silver@gmail.com,11/19/2003,475-55-9189,212-887-7459,Deposit,Broome,Deposit,NY,13754,Northeast,qbsilver,0
100354992,10/2/2020,received,575396,BE_Multifunction REFRIGERATOR storage Box-8,2,27,27,0,27,Home & Living,cod,Valid,4524,2020,Oct-20,432509,Hon.,Jerrold,W,Board,M,46,"Board, Jerrold",jerrold.board@btinternet.com,2/21/2017,330-11-4894,605-848-2905,Box Elder,Pennington,Box Elder,SD,57719,Midwest,jwboard,0
100354992,10/2/2020,received,575397,emart_0-74,2,62.5,62.5,0,62.5,Home & Living,cod,Valid,4524,2020,Oct-20,432509,Hon.,Jerrold,W,Board,M,46,"Board, Jerrold",jerrold.board@btinternet.com,2/21/2017,330-11-4894,605-848-2905,Box Elder,Pennington,Box Elder,SD,57719,Midwest,jwboard,0
100354992,10/2/2020,received,575398,Turbo_100197,2,6.5,6.5,0,6.5,Home & Living,cod,Valid,4524,2020,Oct-20,432509,Hon.,Jerrold,W,Board,M,46,"Board, Jerrold",jerrold.board@btinternet.com,2/21/2017,330-11-4894,605-848-2905,Box Elder,Pennington,Box Elder,SD,57719,Midwest,jwboard,0
100354992,10/2/2020,received,575399,Turbo_100129,2,13,13,0,13,Home & Living,cod,Valid,4524,2020,Oct-20,432509,Hon.,Jerrold,W,Board,M,46,"Board, Jerrold",jerrold.board@btinternet.com,2/21/2017,330-11-4894,605-848-2905,Box Elder,Pennington,Box Elder,SD,57719,Midwest,jwboard,0
100354992,10/2/2020,received,575400,Turbo_100157,2,37.9,37.9,0,37.9,Home & Living,cod,Valid,4524,2020,Oct-20,432509,Hon.,Jerrold,W,Board,M,46,"Board, Jerrold",jerrold.board@btinternet.com,2/21/2017,330-11-4894,605-848-2905,Box Elder,Pennington,Box Elder,SD,57719,Midwest,jwboard,0
100354992,10/2/2020,received,575401,BO_Cutting-Board-Wooden-Small,2,49,49,0,49,Home & Living,cod,Valid,4524,2020,Oct-20,432509,Hon.,Jerrold,W,Board,M,46,"Board, Jerrold",jerrold.board@btinternet.com,2/21/2017,330-11-4894,605-848-2905,Box Elder,Pennington,Box Elder,SD,57719,Midwest,jwboard,0
100440210,1/27/2021,received,721595,KABHOM59ACB65EA9099,2,79.9,79.9,0,79.9,Kids & Baby,cod,Valid,4524,2021,Jan-21,432509,Hon.,Jerrold,W,Board,M,46,"Board, Jerrold",jerrold.board@btinternet.com,2/21/2017,330-11-4894,605-848-2905,Box Elder,Pennington,Box Elder,SD,57719,Midwest,jwboard,0
100440210,1/27/2021,received,721596,KABTHE59AE9F4C85965,2,79.8,79.8,0,79.8,Kids & Baby,cod,Valid,4524,2021,Jan-21,432509,Hon.,Jerrold,W,Board,M,46,"Board, Jerrold",jerrold.board@btinternet.com,2/21/2017,330-11-4894,605-848-2905,Box Elder,Pennington,Box Elder,SD,57719,Midwest,jwboard,0
100440210,1/27/2021,received,721597,MEFDIR5A1FE3972130C,2,26,26,0,26,Men's Fashion,cod,Valid,4524,2021,Jan-21,432509,Hon.,Jerrold,W,Board,M,46,"Board, Jerrold",jerrold.board@btinternet.com,2/21/2017,330-11-4894,605-848-2905,Box Elder,Pennington,Box Elder,SD,57719,Midwest,jwboard,0
100452177,3/17/2021,complete,743359,HASASA5A54B0F2011BC,2,49.9,49.9,0,49.9,Health & Sports,cod,Net,4524,2021,Mar-21,432509,Hon.,Jerrold,W,Board,M,46,"Board, Jerrold",jerrold.board@btinternet.com,2/21/2017,330-11-4894,605-848-2905,Box Elder,Pennington,Box Elder,SD,57719,Midwest,jwboard,0
100354996,10/2/2020,received,575409,Bata_6618518-39,3,79.9,159.8,32.24,127.56,Women's Fashion,cod,Valid,32,2020,Oct-20,552138,Hon.,Reginald,O,Horne,M,62,"Horne, Reginald",reginald.horne@gmail.com,3/7/2004,494-29-6685,907-557-6033,Shaktoolik,Nome (CA),Shaktoolik,AK,99771,West,rohorne,20.17521902
100354996,10/2/2020,received,575411,ME_Double-Akhroat-Multani-Sohan-Halwa-1kg,3,68.8,137.6,27.76,109.84,Soghaat,cod,Valid,32,2020,Oct-20,552138,Hon.,Reginald,O,Horne,M,62,"Horne, Reginald",reginald.horne@gmail.com,3/7/2004,494-29-6685,907-557-6033,Shaktoolik,Nome (CA),Shaktoolik,AK,99771,West,rohorne,20.1744186
100356015,10/8/2020,order_refunded,577298,Enviro_ENG-IK20,2,209.5,209.5,0,209.5,Appliances,cod,Valid,32,2020,Oct-20,552138,Hon.,Reginald,O,Horne,M,62,"Horne, Reginald",reginald.horne@gmail.com,3/7/2004,494-29-6685,907-557-6033,Shaktoolik,Nome (CA),Shaktoolik,AK,99771,West,rohorne,0
100356015,10/8/2020,order_refunded,577299,AYS_Orient-40L6982,2,2989,2989,0,2989,Entertainment,cod,Valid,32,2020,Oct-20,552138,Hon.,Reginald,O,Horne,M,62,"Horne, Reginald",reginald.horne@gmail.com,3/7/2004,494-29-6685,907-557-6033,Shaktoolik,Nome (CA),Shaktoolik,AK,99771,West,rohorne,0
100356015,10/8/2020,order_refunded,577300,osaka_7.5W LED BULB,4,24.2,72.6,0,72.6,Appliances,cod,Valid,32,2020,Oct-20,552138,Hon.,Reginald,O,Horne,M,62,"Horne, Reginald",reginald.horne@gmail.com,3/7/2004,494-29-6685,907-557-6033,Shaktoolik,Nome (CA),Shaktoolik,AK,99771,West,rohorne,0
100356504,10/10/2020,received,578120,MEFBAT59ABC61F23B54-43,2,89.9,89.9,0,89.9,Men's Fashion,cod,Valid,32,2020,Oct-20,552138,Hon.,Reginald,O,Horne,M,62,"Horne, Reginald",reginald.horne@gmail.com,3/7/2004,494-29-6685,907-557-6033,Shaktoolik,Nome (CA),Shaktoolik,AK,99771,West,rohorne,0
100359636,10/25/2020,received,583372,KABSEN59BF7F911343A,2,65,65,0,65,Kids & Baby,cod,Valid,32,2020,Oct-20,552138,Hon.,Reginald,O,Horne,M,62,"Horne, Reginald",reginald.horne@gmail.com,3/7/2004,494-29-6685,907-557-6033,Shaktoolik,Nome (CA),Shaktoolik,AK,99771,West,rohorne,0
100359637,10/25/2020,received,583373,KABSEN59BF7F759AF73,2,65,65,0,65,Kids & Baby,cod,Valid,32,2020,Oct-20,552138,Hon.,Reginald,O,Horne,M,62,"Horne, Reginald",reginald.horne@gmail.com,3/7/2004,494-29-6685,907-557-6033,Shaktoolik,Nome (CA),Shaktoolik,AK,99771,West,rohorne,0
100359637,10/25/2020,received,583374,KABSEN59BF7FD09A788,2,65,65,0,65,Kids & Baby,cod,Valid,32,2020,Oct-20,552138,Hon.,Reginald,O,Horne,M,62,"Horne, Reginald",reginald.horne@gmail.com,3/7/2004,494-29-6685,907-557-6033,Shaktoolik,Nome (CA),Shaktoolik,AK,99771,West,rohorne,0
100359640,10/25/2020,received,583377,KABSEN59BF7F911343A,2,65,65,0,65,Kids & Baby,cod,Valid,32,2020,Oct-20,552138,Hon.,Reginald,O,Horne,M,62,"Horne, Reginald",reginald.horne@gmail.com,3/7/2004,494-29-6685,907-557-6033,Shaktoolik,Nome (CA),Shaktoolik,AK,99771,West,rohorne,0
100359640,10/25/2020,received,583378,KABBRA59BA848A758BF,2,39,39,0,39,Kids & Baby,cod,Valid,32,2020,Oct-20,552138,Hon.,Reginald,O,Horne,M,62,"Horne, Reginald",reginald.horne@gmail.com,3/7/2004,494-29-6685,907-557-6033,Shaktoolik,Nome (CA),Shaktoolik,AK,99771,West,rohorne,0
100359856,10/26/2020,complete,583788,MEFBUY59B7C3FDDB129-39,2,63,63,0,63,Men's Fashion,cod,Net,32,2020,Oct-20,552138,Hon.,Reginald,O,Horne,M,62,"Horne, Reginald",reginald.horne@gmail.com,3/7/2004,494-29-6685,907-557-6033,Shaktoolik,Nome (CA),Shaktoolik,AK,99771,West,rohorne,0
100359856,10/26/2020,complete,583790,MEFMYF59ABF394B66E7-43,2,150,150,0,150,Men's Fashion,cod,Net,32,2020,Oct-20,552138,Hon.,Reginald,O,Horne,M,62,"Horne, Reginald",reginald.horne@gmail.com,3/7/2004,494-29-6685,907-557-6033,Shaktoolik,Nome (CA),Shaktoolik,AK,99771,West,rohorne,0
100360257,10/29/2020,complete,584470,MEFBUY59B7D3B57EB84-41,2,92,92,0,92,Men's Fashion,cod,Net,32,2020,Oct-20,552138,Hon.,Reginald,O,Horne,M,62,"Horne, Reginald",reginald.horne@gmail.com,3/7/2004,494-29-6685,907-557-6033,Shaktoolik,Nome (CA),Shaktoolik,AK,99771,West,rohorne,0
100360257,10/29/2020,complete,584472,MEFBUY59B7C3FDDB129-42,2,63,63,0,63,Men's Fashion,cod,Net,32,2020,Oct-20,552138,Hon.,Reginald,O,Horne,M,62,"Horne, Reginald",reginald.horne@gmail.com,3/7/2004,494-29-6685,907-557-6033,Shaktoolik,Nome (CA),Shaktoolik,AK,99771,West,rohorne,0
100360464,10/30/2020,received,584849,KABSEN59BF7F911343A,2,65,65,0,65,Kids & Baby,cod,Valid,32,2020,Oct-20,552138,Hon.,Reginald,O,Horne,M,62,"Horne, Reginald",reginald.horne@gmail.com,3/7/2004,494-29-6685,907-557-6033,Shaktoolik,Nome (CA),Shaktoolik,AK,99771,West,rohorne,0
100360464,10/30/2020,received,584850,MEFBUY59B7E829BAF11-43,2,69,69,0,69,Men's Fashion,cod,Valid,32,2020,Oct-20,552138,Hon.,Reginald,O,Horne,M,62,"Horne, Reginald",reginald.horne@gmail.com,3/7/2004,494-29-6685,907-557-6033,Shaktoolik,Nome (CA),Shaktoolik,AK,99771,West,rohorne,0
100360648,10/31/2020,canceled,585156,APPDAW59AC97641A885,2,1390,1390,200,1190,Appliances,Easypay,Gross,32,2020,Oct-20,552138,Hon.,Reginald,O,Horne,M,62,"Horne, Reginald",reginald.horne@gmail.com,3/7/2004,494-29-6685,907-557-6033,Shaktoolik,Nome (CA),Shaktoolik,AK,99771,West,rohorne,14.38848921
100360664,10/31/2020,order_refunded,585174,APPDAW59AC97641A885,2,1390,1390,200,1190,Appliances,Easypay,Valid,32,2020,Oct-20,552138,Hon.,Reginald,O,Horne,M,62,"Horne, Reginald",reginald.horne@gmail.com,3/7/2004,494-29-6685,907-557-6033,Shaktoolik,Nome (CA),Shaktoolik,AK,99771,West,rohorne,14.38848921
100360673,10/31/2020,complete,585184,MATQMO59AD3D5B5310C,2,1279.9,1279.9,191.985,1087.915,Mobiles & Tablets,Easypay,Net,32,2020,Oct-20,552138,Hon.,Reginald,O,Horne,M,62,"Horne, Reginald",reginald.horne@gmail.com,3/7/2004,494-29-6685,907-557-6033,Shaktoolik,Nome (CA),Shaktoolik,AK,99771,West,rohorne,15
100361994,11/6/2020,order_refunded,587336,MEFMYF59ABF394B66E7,2,150,150,0,150,Men's Fashion,cod,Valid,32,2020,Nov-20,552138,Hon.,Reginald,O,Horne,M,62,"Horne, Reginald",reginald.horne@gmail.com,3/7/2004,494-29-6685,907-557-6033,Shaktoolik,Nome (CA),Shaktoolik,AK,99771,West,rohorne,0
100362033,11/6/2020,order_refunded,587375,MEFBUY59B7C3FDDB129,2,63,63,0,63,Men's Fashion,cod,Valid,32,2020,Nov-20,552138,Hon.,Reginald,O,Horne,M,62,"Horne, Reginald",reginald.horne@gmail.com,3/7/2004,494-29-6685,907-557-6033,Shaktoolik,Nome (CA),Shaktoolik,AK,99771,West,rohorne,0
100362081,11/6/2020,order_refunded,587423,MEFBUY59B7E829BAF11,2,69,69,0,69,Men's Fashion,cod,Valid,32,2020,Nov-20,552138,Hon.,Reginald,O,Horne,M,62,"Horne, Reginald",reginald.horne@gmail.com,3/7/2004,494-29-6685,907-557-6033,Shaktoolik,Nome (CA),Shaktoolik,AK,99771,West,rohorne,0
100362265,11/6/2020,complete,587619,MEFUNZ59C902BECCBA1-9,2,199.9,199.9,20,179.9,Men's Fashion,cod,Net,32,2020,Nov-20,552138,Hon.,Reginald,O,Horne,M,62,"Horne, Reginald",reginald.horne@gmail.com,3/7/2004,494-29-6685,907-557-6033,Shaktoolik,Nome (CA),Shaktoolik,AK,99771,West,rohorne,10.0050025
100362615,11/6/2020,order_refunded,587986,APPDAW59AC97641A885,2,1390,1390,0,1390,Appliances,mcblite,Valid,32,2020,Nov-20,552138,Hon.,Reginald,O,Horne,M,62,"Horne, Reginald",reginald.horne@gmail.com,3/7/2004,494-29-6685,907-557-6033,Shaktoolik,Nome (CA),Shaktoolik,AK,99771,West,rohorne,0
100362864,11/7/2020,canceled,588372,APPWES59AC4A7565EBA,2,542.5,542.5,81.375,461.125,Appliances,Easypay,Gross,32,2020,Nov-20,552138,Hon.,Reginald,O,Horne,M,62,"Horne, Reginald",reginald.horne@gmail.com,3/7/2004,494-29-6685,907-557-6033,Shaktoolik,Nome (CA),Shaktoolik,AK,99771,West,rohorne,15
100362868,11/7/2020,canceled,588379,APPWES59AC4A7565EBA,2,542.5,542.5,81.375,461.125,Appliances,Easypay,Gross,32,2020,Nov-20,552138,Hon.,Reginald,O,Horne,M,62,"Horne, Reginald",reginald.horne@gmail.com,3/7/2004,494-29-6685,907-557-6033,Shaktoolik,Nome (CA),Shaktoolik,AK,99771,West,rohorne,15
100362872,11/7/2020,canceled,588385,APPWES59AC4A7565EBA,2,542.5,542.5,81.375,461.125,Appliances,Easypay,Gross,32,2020,Nov-20,552138,Hon.,Reginald,O,Horne,M,62,"Horne, Reginald",reginald.horne@gmail.com,3/7/2004,494-29-6685,907-557-6033,Shaktoolik,Nome (CA),Shaktoolik,AK,99771,West,rohorne,15
100362882,11/7/2020,canceled,588407,APPWES59AC4A7565EBA,2,542.5,542.5,81.375,461.125,Appliances,Easypay,Gross,32,2020,Nov-20,552138,Hon.,Reginald,O,Horne,M,62,"Horne, Reginald",reginald.horne@gmail.com,3/7/2004,494-29-6685,907-557-6033,Shaktoolik,Nome (CA),Shaktoolik,AK,99771,West,rohorne,15
100362916,11/7/2020,canceled,588457,MATINF59C9002A3CDEC,2,1349.9,1349.9,200,1149.9,Mobiles & Tablets,Easypay,Gross,32,2020,Nov-20,552138,Hon.,Reginald,O,Horne,M,62,"Horne, Reginald",reginald.horne@gmail.com,3/7/2004,494-29-6685,907-557-6033,Shaktoolik,Nome (CA),Shaktoolik,AK,99771,West,rohorne,14.81591229
100362920,11/7/2020,canceled,588463,MATINF59C9002A3CDEC,2,1349.9,1349.9,200,1149.9,Mobiles & Tablets,Easypay,Gross,32,2020,Nov-20,552138,Hon.,Reginald,O,Horne,M,62,"Horne, Reginald",reginald.horne@gmail.com,3/7/2004,494-29-6685,907-557-6033,Shaktoolik,Nome (CA),Shaktoolik,AK,99771,West,rohorne,14.81591229
100362985,11/7/2020,canceled,588568,MATINF59C9002A3CDEC,2,1349.9,1349.9,200,1149.9,Mobiles & Tablets,Easypay,Gross,32,2020,Nov-20,552138,Hon.,Reginald,O,Horne,M,62,"Horne, Reginald",reginald.horne@gmail.com,3/7/2004,494-29-6685,907-557-6033,Shaktoolik,Nome (CA),Shaktoolik,AK,99771,West,rohorne,14.81591229
100363018,11/7/2020,complete,588615,MATINF59C9002A3CDEC,2,1349.9,1349.9,200,1149.9,Mobiles & Tablets,Easypay,Net,32,2020,Nov-20,552138,Hon.,Reginald,O,Horne,M,62,"Horne, Reginald",reginald.horne@gmail.com,3/7/2004,494-29-6685,907-557-6033,Shaktoolik,Nome (CA),Shaktoolik,AK,99771,West,rohorne,14.81591229
100363022,11/7/2020,complete,588619,APPWES59AC4A7565EBA,2,542.5,542.5,81.375,461.125,Appliances,Easypay,Net,32,2020,Nov-20,552138,Hon.,Reginald,O,Horne,M,62,"Horne, Reginald",reginald.horne@gmail.com,3/7/2004,494-29-6685,907-557-6033,Shaktoolik,Nome (CA),Shaktoolik,AK,99771,West,rohorne,15
100363046,11/7/2020,canceled,588648,ENTVIZ59BF507A28BBF,3,1611,3222,800,2422,Entertainment,Easypay,Gross,32,2020,Nov-20,552138,Hon.,Reginald,O,Horne,M,62,"Horne, Reginald",reginald.horne@gmail.com,3/7/2004,494-29-6685,907-557-6033,Shaktoolik,Nome (CA),Shaktoolik,AK,99771,West,rohorne,24.82929857
